purity	normFactor	score	diploidProportion	ploidy	somaticPenalty
0.3400	0.8900	0.9474	0.0603	2.6870	0.1972
0.8800	0.3300	0.9474	0.0000	6.5727	0.0000
0.6200	0.5400	0.9474	0.0000	4.7118	0.0000
0.3500	0.8800	0.9476	0.0416	2.7399	0.1546
0.2700	0.7200	0.9482	0.0000	4.8184	0.1718
0.2000	0.6400	0.9486	0.0000	7.5305	0.1618
0.3600	0.5400	0.9488	0.0000	6.6703	0.0010
0.3300	0.9200	0.9490	0.2635	2.4872	0.3414
0.9100	0.8200	0.9490	0.0226	2.4662	0.0000
0.3900	1.0000	0.9492	0.1816	1.9690	0.2278
0.3500	0.5800	0.9492	0.0000	6.0783	0.0038
0.4700	0.8600	0.9495	0.0280	2.6628	0.0235
0.6700	1.0400	0.9495	0.0889	1.8678	0.0013
0.4300	0.4100	0.9500	0.0000	8.6245	0.0000
0.2800	0.6400	0.9501	0.0000	5.9503	0.0395
0.4200	0.8700	0.9503	0.0339	2.6784	0.0543
0.4700	1.0200	0.9503	0.0399	1.8913	0.0670
0.5500	0.8400	0.9504	0.0180	2.6665	0.0047
0.5200	0.6700	0.9506	0.0000	3.8596	0.0000
0.4300	0.7100	0.9506	0.0000	3.8601	0.0074
0.3300	0.9400	0.9509	0.6455	2.3478	0.4242
0.3100	0.6100	0.9509	0.0000	6.0608	0.0142
0.7700	0.5800	0.9511	0.0000	3.8538	0.0000
0.8400	0.3700	0.9514	0.0000	6.0151	0.0000
0.2000	0.6300	0.9516	0.0000	7.7770	0.1621
0.9000	0.8200	0.9518	0.0222	2.4714	0.0000
0.8100	0.4800	0.9518	0.0000	4.6438	0.0000
0.2600	0.7700	0.9519	0.0000	4.2373	0.3745
0.5800	1.0300	0.9520	0.0572	1.8793	0.0089
0.3100	0.6600	0.9525	0.0000	5.2644	0.0340
0.9300	1.0600	0.9526	0.6216	1.8660	0.0000
0.8600	0.5500	0.9535	0.0000	3.8772	0.0000
0.4300	0.6200	0.9536	0.0000	4.8053	0.0003
0.6100	0.4100	0.9537	0.0000	6.6697	0.0000
0.3000	0.6600	0.9538	0.0000	5.3732	0.0451
0.4900	0.3500	0.9540	0.0000	9.5096	0.0000
0.8500	1.0500	0.9541	0.6131	1.8744	0.0000
0.5900	0.5500	0.9542	0.0000	4.7362	0.0000
0.8900	0.8200	0.9542	0.0213	2.4767	0.0000
0.4900	0.6800	0.9548	0.0000	3.8845	0.0001
0.7500	0.8300	0.9551	0.0207	2.5267	0.0000
0.3800	0.6500	0.9552	0.0000	4.7850	0.0042
0.3400	0.9600	0.9554	0.6473	2.2080	0.4314
0.5500	0.6600	0.9559	0.0000	3.8399	0.0000
0.3300	0.9100	0.9563	0.1351	2.5591	0.2996
0.8800	0.8200	0.9564	0.0213	2.4821	0.0000
0.5600	0.5600	0.9566	0.0000	4.7675	0.0000
0.8000	0.5700	0.9566	0.0000	3.8594	0.0000
0.3900	0.4400	0.9576	0.0000	8.4563	0.0000
0.3200	0.7600	0.9577	0.0000	3.9239	0.1073
0.5100	0.3400	0.9578	0.0000	9.5427	0.0000
0.8300	0.5600	0.9578	0.0000	3.8673	0.0000
0.4200	1.0100	0.9581	0.0770	1.9243	0.1492
0.4800	0.3600	0.9582	0.0000	9.3374	0.0000
0.3600	0.6500	0.9582	0.0000	4.9397	0.0066
0.6600	1.0400	0.9583	0.0525	1.8658	0.0017
0.8700	0.8200	0.9584	0.0211	2.4877	0.0000
0.5300	0.5700	0.9588	0.0000	4.8067	0.0000
0.3800	0.5600	0.9588	0.0000	6.0785	0.0012
0.5000	0.5000	0.9592	0.0000	5.9516	0.0000
0.9400	1.0600	0.9593	0.6325	1.8674	0.0000
0.2500	0.7200	0.9594	0.0000	5.0439	0.1963
0.6300	0.6300	0.9594	0.0000	3.8340	0.0000
0.4600	1.0200	0.9595	0.0371	1.8890	0.0803
0.4400	0.3500	0.9597	0.0000	10.3630	0.0000
0.5400	0.8400	0.9598	0.0177	2.6788	0.0058
0.9300	0.5300	0.9600	0.0000	3.8825	0.0000
0.8600	0.8200	0.9601	0.0205	2.4933	0.0000
0.6700	0.5200	0.9603	0.0000	4.7207	0.0000
0.5500	0.3300	0.9605	0.0000	9.3163	0.0000
0.2700	0.7100	0.9605	0.0000	4.9624	0.1366
0.9600	0.3400	0.9606	0.0000	6.0070	0.0000
0.5000	0.8500	0.9611	0.0199	2.6774	0.0129
0.9200	0.4500	0.9611	0.0000	4.6278	0.0000
0.4100	0.8700	0.9614	0.0332	2.6950	0.0644
0.7700	0.4900	0.9614	0.0000	4.6714	0.0000
0.8500	0.8200	0.9616	0.0192	2.4991	0.0000
0.9500	1.0600	0.9618	0.6404	1.8688	0.0000
0.4000	0.4300	0.9618	0.0000	8.5576	0.0000
0.3900	0.7300	0.9620	0.0000	3.8542	0.0246
0.6400	0.5300	0.9620	0.0000	4.7356	0.0000
0.5700	1.0300	0.9622	0.0432	1.8772	0.0106
0.9200	1.0600	0.9623	0.6155	1.8645	0.0000
0.3300	0.9000	0.9624	0.0839	2.6327	0.2593
0.7600	0.3600	0.9624	0.0000	6.6341	0.0000
0.7400	0.8300	0.9624	0.0206	2.5339	0.0000
0.9600	0.4400	0.9624	0.0000	4.6229	0.0000
0.3700	0.4500	0.9628	0.0000	8.5339	0.0001
0.8400	0.8200	0.9630	0.0189	2.5051	0.0000
0.4200	0.7200	0.9639	0.0000	3.8118	0.0139
0.8400	1.0500	0.9642	0.6001	1.8729	0.0000
0.8800	0.4600	0.9643	0.0000	4.6381	0.0000
0.5900	0.4600	0.9647	0.0000	5.9348	0.0000
0.2800	0.7700	0.9647	0.0000	4.0775	0.2473
0.8300	0.8200	0.9648	0.0186	2.5112	0.0000
0.3600	0.4600	0.9650	0.0000	8.4487	0.0003
0.7000	0.5100	0.9650	0.0000	4.7112	0.0000
0.6300	0.8300	0.9650	0.0153	2.6271	0.0004
0.4600	0.8600	0.9653	0.0266	2.6772	0.0274
1.0000	0.8100	0.9653	0.0225	2.4542	0.0000
0.3400	0.8800	0.9654	0.0403	2.7617	0.1777
0.3400	0.6500	0.9658	0.0000	5.1127	0.0115
0.6200	0.8300	0.9661	0.0150	2.6372	0.0005
0.2400	0.6300	0.9662	0.0000	6.8142	0.1073
0.5600	0.4300	0.9667	0.0000	6.6840	0.0000
0.3100	0.6400	0.9668	0.0000	5.5680	0.0156
0.2100	0.6400	0.9670	0.0000	7.2671	0.1628
0.4100	0.6300	0.9672	0.0000	4.8180	0.0007
0.5100	0.3900	0.9673	0.0000	8.0729	0.0000
0.6400	0.8300	0.9673	0.0164	2.6173	0.0002
0.5800	0.6500	0.9677	0.0000	3.8247	0.0000
0.5500	0.3500	0.9677	0.0000	8.6904	0.0000
1.0000	0.4300	0.9677	0.0000	4.6230	0.0000
0.6100	0.8300	0.9680	0.0141	2.6476	0.0008
0.2600	0.7300	0.9681	0.0000	4.7814	0.2315
0.8200	0.8200	0.9683	0.0184	2.5174	0.0000
0.4800	0.5100	0.9683	0.0000	5.9538	0.0000
0.6600	0.6200	0.9684	0.0000	3.8277	0.0000
0.6500	1.0400	0.9685	0.0481	1.8638	0.0023
0.9700	0.5200	0.9687	0.0000	3.8793	0.0000
0.4200	0.5000	0.9689	0.0000	6.7043	0.0000
0.2300	0.6100	0.9693	0.0000	7.4733	0.0420
0.6100	0.5400	0.9694	0.0000	4.7562	0.0000
0.6900	0.6100	0.9698	0.0000	3.8244	0.0000
0.7300	0.8300	0.9699	0.0202	2.5412	0.0000
0.8800	0.3600	0.9699	0.0000	6.0022	0.0000
0.4000	0.8700	0.9700	0.0320	2.7124	0.0762
0.2500	0.7500	0.9700	0.0000	4.6021	0.3667
0.8400	0.4700	0.9701	0.0000	4.6543	0.0000
0.6000	0.8300	0.9703	0.0135	2.6584	0.0011
0.9900	0.8100	0.9704	0.0222	2.4588	0.0000
0.2300	0.6700	0.9705	0.0000	6.2044	0.2177
0.9600	1.0600	0.9706	0.6452	1.8702	0.0000
0.2900	0.6300	0.9710	0.0000	5.9841	0.0273
0.5300	0.8400	0.9715	0.0165	2.6916	0.0068
0.3300	0.8900	0.9715	0.0595	2.7079	0.2242
0.4300	0.3500	0.9717	0.0000	10.5575	0.0000
0.5900	0.8300	0.9722	0.0129	2.6696	0.0016
0.2400	0.6800	0.9723	0.0000	5.8474	0.1487
0.9200	0.3500	0.9723	0.0000	5.9997	0.0000
0.7300	0.5000	0.9724	0.0000	4.7066	0.0000
0.5600	1.0300	0.9724	0.0389	1.8750	0.0129
0.8100	0.8200	0.9724	0.0181	2.5238	0.0000
0.5800	0.8300	0.9729	0.0126	2.6811	0.0023
0.2100	0.6200	0.9730	0.0000	7.7442	0.0957
0.5800	0.5500	0.9738	0.0000	4.7834	0.0000
0.8300	1.0500	0.9739	0.5898	1.8714	0.0000
0.7200	0.6000	0.9741	0.0000	3.8238	0.0000
0.9000	0.5400	0.9743	0.0000	3.8681	0.0000
0.2500	0.7600	0.9745	0.0000	4.4626	0.4218
0.9100	1.0600	0.9745	0.6040	1.8631	0.0000
0.4500	1.0200	0.9750	0.0317	1.8865	0.0949
0.9800	0.8100	0.9752	0.0215	2.4635	0.0000
0.3900	0.8700	0.9755	0.0312	2.7306	0.0894
0.7200	0.8300	0.9759	0.0190	2.5487	0.0000
0.3800	0.4500	0.9760	0.0000	8.3620	0.0000
0.3000	0.6200	0.9760	0.0000	6.0210	0.0200
0.4800	0.5900	0.9761	0.0000	4.8528	0.0000
0.5300	0.3400	0.9762	0.0000	9.2581	0.0000
0.3300	0.9500	0.9764	0.6642	2.2804	0.4591
0.2500	0.5900	0.9765	0.0000	7.4773	0.0177
0.5500	0.5600	0.9765	0.0000	4.8179	0.0000
0.4700	0.3600	0.9765	0.0000	9.4935	0.0000
0.8000	0.8200	0.9765	0.0179	2.5303	0.0000
0.6900	0.4200	0.9767	0.0000	5.9610	0.0000
0.5700	0.8300	0.9770	0.0118	2.6931	0.0029
0.3700	0.6500	0.9773	0.0000	4.8603	0.0049
0.2200	0.6500	0.9775	0.0000	6.8105	0.2234
0.8000	0.4800	0.9776	0.0000	4.6768	0.0000
0.4600	0.6000	0.9777	0.0000	4.8547	0.0000
0.6500	0.8300	0.9780	0.0165	2.6078	0.0001
0.7500	0.5900	0.9783	0.0000	3.8258	0.0000
0.2400	0.6700	0.9784	0.0000	6.0292	0.1615
0.5000	0.5800	0.9786	0.0000	4.8548	0.0000
0.4700	0.6900	0.9787	0.0000	3.8745	0.0004
0.4900	0.8500	0.9789	0.0199	2.6912	0.0154
0.6300	0.3400	0.9789	0.0000	8.1060	0.0000
0.2900	0.7700	0.9790	0.0000	4.0058	0.1988
0.3900	0.6400	0.9796	0.0000	4.8361	0.0022
0.9700	0.8100	0.9798	0.0211	2.4682	0.0000
0.6400	1.0400	0.9800	0.0454	1.8616	0.0028
0.6600	0.8300	0.9803	0.0168	2.5986	0.0001
0.4600	0.5200	0.9803	0.0000	5.9628	0.0000
0.5300	0.6700	0.9803	0.0000	3.8246	0.0000
0.9700	1.0600	0.9804	0.6553	1.8715	0.0000
0.2300	0.6900	0.9805	0.0000	5.8305	0.1901
0.4500	0.8600	0.9805	0.0244	2.6923	0.0328
0.2300	0.6200	0.9806	0.0000	7.2447	0.0706
0.7900	0.8200	0.9807	0.0169	2.5370	0.0000
0.4100	1.0100	0.9808	0.0668	1.9225	0.1707
0.2400	0.6000	0.9809	0.0000	7.4715	0.0270
0.7100	0.8300	0.9809	0.0188	2.5564	0.0000
0.4400	0.6100	0.9810	0.0000	4.8610	0.0001
0.4500	0.7000	0.9812	0.0000	3.8664	0.0025
0.3300	0.5600	0.9813	0.0000	6.6964	0.0046
0.3800	0.8700	0.9813	0.0307	2.7499	0.1056
0.5500	1.0300	0.9814	0.0368	1.8727	0.0156
0.9800	1.0600	0.9814	0.6617	1.8728	0.0000
0.3800	1.0000	0.9814	0.1621	1.9682	0.2572
0.2600	0.5800	0.9816	0.0000	7.4901	0.0120
0.9900	1.0600	0.9826	0.6681	1.8741	0.0000
0.8100	0.3800	0.9826	0.0000	5.9893	0.0000
0.5300	0.3300	0.9831	0.0000	9.5923	0.0000
0.8200	1.0500	0.9831	0.5731	1.8698	0.0000
0.3400	0.5900	0.9831	0.0000	6.0274	0.0049
0.3200	0.9300	0.9833	0.5007	2.4298	0.4277
0.2100	0.7200	0.9833	0.0000	5.6237	0.3066
0.3500	0.4700	0.9834	0.0000	8.3702	0.0005
0.5000	0.6800	0.9835	0.0000	3.8468	0.0001
0.8700	0.5500	0.9836	0.0000	3.8556	0.0000
0.7800	0.5800	0.9838	0.0000	3.8300	0.0000
0.9600	0.8100	0.9840	0.0193	2.4731	0.0000
0.6600	0.5200	0.9840	0.0000	4.7619	0.0000
0.3500	0.9800	0.9843	0.5311	2.0813	0.3783
0.6400	0.4400	0.9843	0.0000	5.9343	0.0000
0.5600	0.8300	0.9844	0.0118	2.7055	0.0034
0.7000	0.8300	0.9844	0.0185	2.5644	0.0000
0.6100	0.6400	0.9845	0.0000	3.8133	0.0000
0.3200	0.9200	0.9845	0.2391	2.5024	0.3839
0.3700	0.7400	0.9847	0.0000	3.8550	0.0362
1.0000	1.0600	0.9849	0.6784	1.8754	0.0000
0.3000	0.5800	0.9850	0.0000	6.7581	0.0131
0.4000	0.4400	0.9851	0.0000	8.2949	0.0000
0.4600	0.3700	0.9851	0.0000	9.3320	0.0000
0.7800	0.8200	0.9851	0.0166	2.5439	0.0000
0.3700	0.8700	0.9856	0.0303	2.7701	0.1227
0.3400	0.9700	0.9860	0.5982	2.1452	0.4285
0.2200	0.6400	0.9861	0.0000	7.0277	0.1717
0.5200	0.8400	0.9864	0.0160	2.7049	0.0083
0.9100	0.4500	0.9868	0.0000	4.6567	0.0000
0.9500	0.4400	0.9870	0.0000	4.6505	0.0000
0.6300	0.5300	0.9871	0.0000	4.7790	0.0000
0.7600	0.4900	0.9871	0.0000	4.7065	0.0000
0.5800	0.3600	0.9871	0.0000	8.0723	0.0000
0.2200	0.6600	0.9872	0.0000	6.5999	0.2748
0.9400	0.5300	0.9872	0.0000	3.8625	0.0000
0.6700	0.8300	0.9873	0.0178	2.5896	0.0000
0.9000	1.0600	0.9875	0.5921	1.8615	0.0000
0.9500	0.8100	0.9879	0.0189	2.4781	0.0000
0.8100	0.5700	0.9879	0.0000	3.8365	0.0000
0.4100	0.4200	0.9881	0.0000	8.6661	0.0000
0.4200	0.6200	0.9882	0.0000	4.8721	0.0003
0.8400	0.5600	0.9882	0.0000	3.8450	0.0000
0.5200	0.5700	0.9885	0.0000	4.8607	0.0000
0.2200	0.7300	0.9886	0.0000	5.2871	0.3003
0.6900	0.8300	0.9887	0.0184	2.5726	0.0000
0.3000	0.7700	0.9890	0.0000	3.9390	0.1601
0.5600	0.6600	0.9892	0.0000	3.8071	0.0000
0.3300	0.7600	0.9893	0.0000	3.8656	0.0838
0.2600	0.7200	0.9902	0.0000	4.9268	0.1835
0.8700	0.4600	0.9903	0.0000	4.6684	0.0000
0.5400	1.0300	0.9903	0.0294	1.8704	0.0189
0.3200	0.9100	0.9903	0.1322	2.5766	0.3394
0.3100	0.6300	0.9905	0.0000	5.7271	0.0121
0.9900	0.4300	0.9906	0.0000	4.6495	0.0000
0.3300	0.8800	0.9907	0.0387	2.7848	0.2022
0.6900	0.5100	0.9908	0.0000	4.7505	0.0000
0.2300	0.7300	0.9910	0.0000	5.1441	0.2821
0.6800	0.8300	0.9910	0.0180	2.5810	0.0000
0.7700	0.8200	0.9912	0.0165	2.5510	0.0000
0.4300	0.7200	0.9912	0.0000	3.7697	0.0108
0.4000	0.5500	0.9914	0.0000	6.0359	0.0003
0.9400	0.8100	0.9915	0.0185	2.4832	0.0000
0.8100	1.0500	0.9917	0.5598	1.8682	0.0000
0.5700	0.4700	0.9920	0.0000	5.9115	0.0000
0.3200	0.9400	0.9921	0.6334	2.3587	0.4699
0.6300	1.0400	0.9922	0.0314	1.8594	0.0035
0.3800	0.6400	0.9923	0.0000	4.9108	0.0025
0.6000	0.5400	0.9924	0.0000	4.8022	0.0000
0.4900	0.4000	0.9926	0.0000	8.0607	0.0000
0.3800	0.4400	0.9932	0.0000	8.6262	0.0001
0.2700	0.5700	0.9934	0.0000	7.5094	0.0075
0.3700	0.6400	0.9934	0.0000	4.9894	0.0032
0.4200	0.3600	0.9936	0.0000	10.3856	0.0000
0.9800	0.5200	0.9938	0.0000	3.8601	0.0000
0.5100	0.3500	0.9942	0.0000	9.2151	0.0000
0.3500	0.7500	0.9945	0.0000	3.8587	0.0553
0.3400	0.4700	0.9948	0.0000	8.5576	0.0007
0.9300	0.8100	0.9949	0.0181	2.4884	0.0000
0.2500	0.6200	0.9951	0.0000	6.8252	0.0745
0.5500	0.8300	0.9951	0.0118	2.7183	0.0043
0.2400	0.6100	0.9951	0.0000	7.2452	0.0458
0.3600	0.8700	0.9952	0.0297	2.7915	0.1442
0.3600	0.9900	0.9952	0.3625	2.0222	0.3311
0.4400	0.8600	0.9952	0.0233	2.7080	0.0393
0.5700	0.5500	0.9953	0.0000	4.8322	0.0000
0.3100	0.5400	0.9955	0.0000	7.4235	0.0006
0.3000	0.6300	0.9955	0.0000	5.8513	0.0183
0.8300	0.4700	0.9958	0.0000	4.6862	0.0000
0.4000	0.6300	0.9958	0.0000	4.8885	0.0010
0.2200	0.7000	0.9964	0.0000	5.8175	0.2431
0.4800	0.8500	0.9964	0.0194	2.7056	0.0181
0.3300	0.4800	0.9967	0.0000	8.4893	0.0012
0.6400	0.6300	0.9967	0.0000	3.8053	0.0000
0.3300	0.5300	0.9969	0.0000	7.3053	0.0003
0.6600	0.3900	0.9970	0.0000	6.6927	0.0000
0.5800	0.4200	0.9971	0.0000	6.7122	0.0000
0.8300	0.3400	0.9971	0.0000	6.6347	0.0000
0.4400	1.0200	0.9972	0.0249	1.8839	0.1105
0.3100	0.7700	0.9974	0.0000	3.8764	0.1277
0.3200	0.9000	0.9975	0.0770	2.6524	0.2952
0.3000	0.5500	0.9975	0.0000	7.3812	0.0016
0.2300	0.6300	0.9976	0.0000	7.0235	0.1117
0.6900	0.3800	0.9976	0.0000	6.6831	0.0000
0.4000	0.7300	0.9979	0.0000	3.8079	0.0201
0.9200	0.8100	0.9980	0.0169	2.4937	0.0000
0.5300	1.0300	0.9982	0.0247	1.8679	0.0228
0.7600	0.8200	0.9989	0.0154	2.5582	0.0000
0.4900	0.3300	0.9990	0.0000	10.2121	0.0000
0.7200	0.5000	0.9990	0.0000	4.7442	0.0000
0.7000	0.6100	0.9992	0.0000	3.7984	0.0000
0.7200	0.4100	0.9995	0.0000	5.9563	0.0000
0.8000	1.0500	0.9995	0.5255	1.8665	0.0000
0.8900	1.0600	0.9997	0.5744	1.8600	0.0000
0.2100	0.7300	0.9998	0.0000	5.4436	0.3195
0.6000	0.3300	1.0003	0.0000	8.7066	0.0000
0.4400	0.5300	1.0005	0.0000	5.9790	0.0000
0.4700	0.4700	1.0006	0.0000	6.7438	0.0000
0.2500	0.7400	1.0007	0.0000	4.7454	0.3029
0.6100	0.8200	1.0008	0.0099	2.6955	0.0006
0.9100	0.8100	1.0008	0.0167	2.4991	0.0000
0.3200	0.5300	1.0009	0.0000	7.4711	0.0003
0.4200	0.5400	1.0009	0.0000	6.0031	0.0001
0.9100	0.5400	1.0010	0.0000	3.8476	0.0000
0.6700	0.6200	1.0011	0.0000	3.8004	0.0000
0.5400	0.5600	1.0011	0.0000	4.8700	0.0000
0.6000	0.8200	1.0013	0.0081	2.7071	0.0009
0.7800	0.3900	1.0013	0.0000	5.9707	0.0000
0.3200	0.4900	1.0018	0.0000	8.4279	0.0026
0.4400	0.7100	1.0019	0.0000	3.8179	0.0045
0.2500	0.7700	1.0019	0.0000	4.3268	0.4444
0.5900	0.8200	1.0028	0.0080	2.7191	0.0014
0.2900	0.5600	1.0033	0.0000	7.3442	0.0040
0.6200	0.8200	1.0034	0.0099	2.6843	0.0004
0.9000	0.8100	1.0035	0.0165	2.5047	0.0000
0.7300	0.6000	1.0037	0.0000	3.7989	0.0000
0.3200	0.6300	1.0039	0.0000	5.6106	0.0076
0.5100	0.8400	1.0040	0.0155	2.7187	0.0098
0.7900	0.4800	1.0040	0.0000	4.7107	0.0000
0.3200	0.5400	1.0044	0.0000	7.2541	0.0008
0.8700	0.3300	1.0047	0.0000	6.6252	0.0000
0.6200	1.0400	1.0047	0.0251	1.8572	0.0044
0.4000	1.0100	1.0048	0.0602	1.9205	0.1954
0.4900	0.4600	1.0051	0.0000	6.7378	0.0000
0.5100	0.6800	1.0053	0.0000	3.8106	0.0000
0.4500	0.4800	1.0053	0.0000	6.7588	0.0000
0.5200	1.0300	1.0058	0.0204	1.8654	0.0280
0.8900	0.8100	1.0058	0.0153	2.5103	0.0000
0.5900	0.6500	1.0060	0.0000	3.7937	0.0000
0.7900	1.0500	1.0063	0.4916	1.8649	0.0000
0.7600	0.5900	1.0063	0.0000	3.8017	0.0000
0.7500	0.8200	1.0067	0.0150	2.5657	0.0000
0.3700	0.5300	1.0068	0.0000	6.7318	0.0006
0.7500	0.4000	1.0070	0.0000	5.9597	0.0000
0.7900	0.3500	1.0070	0.0000	6.6579	0.0000
0.6600	0.3300	1.0074	0.0000	8.0969	0.0000
0.4800	0.6900	1.0074	0.0000	3.8354	0.0001
0.2800	0.5600	1.0075	0.0000	7.5351	0.0047
0.5800	0.8200	1.0077	0.0069	2.7315	0.0019
0.3200	0.8900	1.0078	0.0562	2.7300	0.2557
0.4000	0.5100	1.0079	0.0000	6.7446	0.0001
0.8800	0.8100	1.0079	0.0145	2.5161	0.0000
0.4500	0.3700	1.0082	0.0000	9.4949	0.0000
0.3300	0.9600	1.0083	0.6438	2.2143	0.4766
0.5400	0.8300	1.0085	0.0117	2.7316	0.0053
0.2400	0.7300	1.0091	0.0000	5.0131	0.2638
0.4300	0.8600	1.0091	0.0233	2.7244	0.0468
0.3300	0.6500	1.0095	0.0000	5.2070	0.0177
0.8700	0.8100	1.0098	0.0138	2.5221	0.0000
0.4700	0.4100	1.0099	0.0000	8.0607	0.0000
0.6500	0.5200	1.0099	0.0000	4.8044	0.0000
0.3300	0.6000	1.0100	0.0000	5.9793	0.0070
0.2200	0.6700	1.0101	0.0000	6.3955	0.2902
0.5400	0.6700	1.0102	0.0000	3.7908	0.0000
0.8800	0.5500	1.0104	0.0000	3.8345	0.0000
0.3500	0.8700	1.0104	0.0273	2.8141	0.1669
0.5500	0.4800	1.0107	0.0000	5.8936	0.0000
0.9500	0.5300	1.0114	0.0000	3.8429	0.0000
0.8600	0.8100	1.0115	0.0136	2.5281	0.0000
0.2800	0.5700	1.0116	0.0000	7.3127	0.0071
0.3400	0.5200	1.0118	0.0000	7.3614	0.0001
0.7200	0.3700	1.0118	0.0000	6.6843	0.0000
0.3700	0.5700	1.0119	0.0000	6.0204	0.0015
0.5100	1.0300	1.0121	0.0197	1.8627	0.0338
0.5500	0.4100	1.0123	0.0000	7.1792	0.0000
0.3100	0.5000	1.0123	0.0000	8.3736	0.0031
0.8800	1.0600	1.0124	0.5658	1.8584	0.0000
0.7900	0.5800	1.0125	0.0000	3.8069	0.0000
0.7800	1.0500	1.0127	0.4615	1.8631	0.0000
0.8500	0.3700	1.0127	0.0000	5.9679	0.0000
0.6200	0.5300	1.0128	0.0000	4.8238	0.0000
0.9400	0.4400	1.0129	0.0000	4.6787	0.0000
0.8500	0.8100	1.0131	0.0133	2.5344	0.0000
0.6300	0.4000	1.0132	0.0000	6.7139	0.0000
0.9000	0.4500	1.0133	0.0000	4.6862	0.0000
0.4100	0.3600	1.0135	0.0000	10.5901	0.0000
0.4600	0.7000	1.0138	0.0000	3.8258	0.0012
0.9700	0.3400	1.0139	0.0000	5.9657	0.0000
0.4700	0.8500	1.0139	0.0184	2.7207	0.0218
0.6200	0.4500	1.0142	0.0000	5.8993	0.0000
0.3500	0.4600	1.0143	0.0000	8.6329	0.0003
0.7400	0.8200	1.0143	0.0142	2.5733	0.0000
0.7500	0.4900	1.0145	0.0000	4.7426	0.0000
0.8400	0.8100	1.0145	0.0132	2.5407	0.0000
0.4400	0.3800	1.0147	0.0000	9.3439	0.0000
0.5900	0.5400	1.0150	0.0000	4.8497	0.0000
0.3600	0.6400	1.0154	0.0000	5.0725	0.0052
0.5700	0.8200	1.0154	0.0068	2.7443	0.0025
0.5100	0.4500	1.0155	0.0000	6.7403	0.0000
0.5300	0.4200	1.0155	0.0000	7.1568	0.0000
0.8500	0.5600	1.0156	0.0000	3.8233	0.0000
0.9800	0.4300	1.0157	0.0000	4.6766	0.0000
0.5500	0.4000	1.0158	0.0000	7.3995	0.0000
0.8200	0.5700	1.0159	0.0000	3.8141	0.0000
0.5600	0.4000	1.0160	0.0000	7.3031	0.0000
0.9900	0.5200	1.0161	0.0000	3.8413	0.0000
0.4900	0.3600	1.0162	0.0000	9.1876	0.0000
0.8300	0.8100	1.0162	0.0125	2.5472	0.0000
0.3300	0.5200	1.0166	0.0000	7.5239	0.0000
0.3900	0.6300	1.0167	0.0000	4.9626	0.0014
0.5400	0.4100	1.0169	0.0000	7.2751	0.0000
0.5600	0.5500	1.0170	0.0000	4.8828	0.0000
0.8600	0.4600	1.0171	0.0000	4.6994	0.0000
0.4100	0.7300	1.0171	0.0000	3.7638	0.0170
1.0000	0.8000	1.0172	0.0155	2.4849	0.0000
0.3400	0.4800	1.0172	0.0000	8.2984	0.0005
0.5000	1.0300	1.0174	0.0174	1.8600	0.0408
0.6100	1.0400	1.0179	0.0219	1.8548	0.0056
0.5100	0.4300	1.0180	0.0000	7.1432	0.0000
0.6800	0.5100	1.0180	0.0000	4.7909	0.0000
0.3100	0.6500	1.0181	0.0000	5.4139	0.0252
0.7700	1.0500	1.0184	0.4293	1.8613	0.0000
0.5400	0.4200	1.0184	0.0000	7.0613	0.0000
0.5700	0.4000	1.0186	0.0000	7.2101	0.0000
0.5700	0.3900	1.0186	0.0000	7.4337	0.0000
0.4500	0.4200	1.0191	0.0000	8.0735	0.0000
0.3700	0.4600	1.0193	0.0000	8.2744	0.0001
0.5200	0.4300	1.0194	0.0000	7.0443	0.0000
0.8200	0.8100	1.0194	0.0124	2.5539	0.0000
0.2500	0.7300	1.0195	0.0000	4.8926	0.2467
0.2500	0.6000	1.0195	0.0000	7.2527	0.0293
0.2600	0.6100	1.0197	0.0000	6.8417	0.0482
0.3600	0.5000	1.0197	0.0000	7.4883	0.0000
0.2700	0.5800	1.0198	0.0000	7.2867	0.0115
0.6300	0.8200	1.0199	0.0099	2.6734	0.0002
0.3200	0.7700	1.0199	0.0000	3.8178	0.1021
0.4900	0.5800	1.0202	0.0000	4.9131	0.0000
0.3200	0.9500	1.0204	0.6578	2.2891	0.5060
0.1900	0.6500	1.0204	0.0000	7.5700	0.2146
0.3700	1.0000	1.0207	0.1329	1.9673	0.2898
0.6700	0.4300	1.0208	0.0000	5.9150	0.0000
0.3100	0.5500	1.0208	0.0000	7.2076	0.0018
0.3100	0.9200	1.0210	0.2278	2.5186	0.4256
0.6200	0.6400	1.0211	0.0000	3.7840	0.0000
0.7300	0.8200	1.0212	0.0136	2.5812	0.0000
0.3100	0.9300	1.0212	0.4751	2.4436	0.4741
0.4900	1.0300	1.0215	0.0134	1.8571	0.0489
0.3100	0.6200	1.0216	0.0000	5.8913	0.0126
0.4200	0.8600	1.0217	0.0216	2.7417	0.0557
0.2900	0.5500	1.0218	0.0000	7.5668	0.0026
0.5300	0.4900	1.0219	0.0000	5.8810	0.0000
0.5600	0.4100	1.0219	0.0000	7.0867	0.0000
0.9900	0.8000	1.0220	0.0147	2.4898	0.0000
0.4300	1.0200	1.0223	0.0209	1.8812	0.1280
0.5000	0.8400	1.0224	0.0144	2.7331	0.0117
